index,from,to,value,blockTimestamp,blockHash
95,0xba12222222228d8ba445958a75a0704d566bf2c8,0xe4711b395e02f3a8f12f11999947d773376c6df2,172.278380570864240825,Wed Apr 27 2022 14:05:36 GMT+0800 (Philippine Standard Time),0x4fae99cf020c4cc2fabc0d54e3ddc8c1483323cf7cff4a00d45a29eeb5ebbfd4
96,0xba12222222228d8ba445958a75a0704d566bf2c8,0xa5ddc50c370c220d394666e94f7926c8408dbeed,407.478148401473303068,Wed Apr 27 2022 05:35:12 GMT+0800 (Philippine Standard Time),0x67859733c56112e90c488de88a53c89b27b76acca41f27d84868f2a3b0e2202a
97,0xba12222222228d8ba445958a75a0704d566bf2c8,0x23bd7e73ed16f26d25dff74fd2b229561bda12cb,394.779678302010485924,Wed Apr 27 2022 09:21:46 GMT+0800 (Philippine Standard Time),0x125fb5dafe0096605c6d4aa1230235f059ca25fe44f322d56522f3e348b33492
98,0xba12222222228d8ba445958a75a0704d566bf2c8,0x5b93972361d074e4ba897292afac60dc671ab6ae,1206.033968487301805235,Wed Apr 27 2022 09:44:41 GMT+0800 (Philippine Standard Time),0xd649a8ab083e1806c2679cf996a0cd8f91458fbdf51adebeb62d221d41f32d1e
99,0xba12222222228d8ba445958a75a0704d566bf2c8,0x4335bf9f4a54eed619f489946b42ccb2fbbbba56,5740.406305869924825624,Tue Apr 26 2022 22:04:51 GMT+0800 (Philippine Standard Time),0x0a04c6757196e51f40a6af3881c5a8ab2557780f39c60d41ec553792f07554b5
100,0xba12222222228d8ba445958a75a0704d566bf2c8,0x81d98c8fda0410ee3e9d7586cb949cd19fa4cf38,2871.726953478525981811,Wed Apr 27 2022 16:12:22 GMT+0800 (Philippine Standard Time),0xcbc4f76cf80a18675601e1e47a45e02e4005dbea15fb7637fb2ea87019740fbc
101,0xba12222222228d8ba445958a75a0704d566bf2c8,0xb104d62f097aeeebb449b5c0aaf2d26d965e4cba,601.079042258388450544,Tue Apr 26 2022 22:04:51 GMT+0800 (Philippine Standard Time),0x0a04c6757196e51f40a6af3881c5a8ab2557780f39c60d41ec553792f07554b5
102,0xba12222222228d8ba445958a75a0704d566bf2c8,0x77687122ef4c37a3211f7278018f2c4b521a9b13,1103.362600663902762918,Tue Apr 26 2022 22:54:35 GMT+0800 (Philippine Standard Time),0x9b11b15450ec1663fe96f41d6c4e76de24de907505b5334c4f27bc8b3b39470b
103,0xba12222222228d8ba445958a75a0704d566bf2c8,0x1bda0aa086cd155906a1c48c5300c8c5cb12aa84,300.691456186810091194,Tue Apr 26 2022 23:17:56 GMT+0800 (Philippine Standard Time),0xf7db0dbe756198360181fbe7fad559fa2ec94b8254abd31476b4f175abd7115f
104,0xba12222222228d8ba445958a75a0704d566bf2c8,0x220bda5c8994804ac96ebe4df184d25e5c2196d4,1015.390009555793089901,Tue Apr 26 2022 22:01:26 GMT+0800 (Philippine Standard Time),0xe2bd251b9828b7aec3ff9f0eee670ad2062c4ef704a77d9e9d123a11d3959fb5
105,0xba12222222228d8ba445958a75a0704d566bf2c8,0x1ace7abbe68210a9fbe1c6c30019781f3e2eaf86,1094.305191330902772657,Tue Apr 26 2022 22:04:51 GMT+0800 (Philippine Standard Time),0x0a04c6757196e51f40a6af3881c5a8ab2557780f39c60d41ec553792f07554b5
106,0xba12222222228d8ba445958a75a0704d566bf2c8,0x8c06272a315360b77b7aeb64d4d8b5f52ce52531,283.369246142785820254,Tue Apr 26 2022 22:10:08 GMT+0800 (Philippine Standard Time),0xc7880ce44355effd9cad1f97e8d8bc44b7d005370bb8bb9bbee8c53877c5826d
107,0xba12222222228d8ba445958a75a0704d566bf2c8,0xe8b67ebf4825fec2ab6c010a01064f5fa54672a5,277.819127774643283569,Tue Apr 26 2022 22:43:34 GMT+0800 (Philippine Standard Time),0x47b71f671da9190bceef54e00e19700bc6ab2c6fd41bc9c88f610b83ecdddbee
108,0xba12222222228d8ba445958a75a0704d566bf2c8,0x335c954793d06e25130c14fe88a17dbbc8c948ec,104667.949715913704502957,Wed Apr 27 2022 15:12:24 GMT+0800 (Philippine Standard Time),0x8186124ed86063d5e610abc5de2b703cbf8ce709003d58fb625de9836ce849a0
109,0xba12222222228d8ba445958a75a0704d566bf2c8,0xcb3820ec86cfbd8c3e59ba38a1b8b339f02cc2e5,217.783560401663502706,Wed Apr 27 2022 06:35:42 GMT+0800 (Philippine Standard Time),0x8c42433511333cbb3aeabb40c2344d262918bf29e8cb5cafc82fa728d13ee80b
110,0xba12222222228d8ba445958a75a0704d566bf2c8,0xe8959b4ab97bc0143bdf0eeb72291ecf31e607f9,34982.343464100272188372,Wed Apr 27 2022 13:56:47 GMT+0800 (Philippine Standard Time),0x647658cf41c01a76791290a6c1f077e477a42ee7726ec50fe6499b1936f8052b
111,0xba12222222228d8ba445958a75a0704d566bf2c8,0x12f83919d64aa670c7199ae80fe972b97e82f75a,4033.015397600973377894,Wed Apr 27 2022 14:19:28 GMT+0800 (Philippine Standard Time),0x49985920e6eb43c88de9dd0c415c04d98eb8a53de9d70dc2a8e2efe6f94a12c0
112,0xba12222222228d8ba445958a75a0704d566bf2c8,0x86fd0b493ba15de3ec3bcbf9bcf9322c84338ed0,3600.733856431079248827,Wed Apr 27 2022 14:43:16 GMT+0800 (Philippine Standard Time),0xf007ff0b48ca5af4daa799fe13e584d83ce0d41b1cec91af1ba65184e7d85fc4
113,0xba12222222228d8ba445958a75a0704d566bf2c8,0x4f3dac05b6c6aa420c7c6854977f35baed86eaad,979.711621569877371788,Tue Apr 26 2022 23:17:19 GMT+0800 (Philippine Standard Time),0xdaba187013c43cb20430480d4c0ae644276208174f87622adfcfab35605e0ae6
114,0xba12222222228d8ba445958a75a0704d566bf2c8,0xe230ab858d9d2267b3e1b887401884451d8f5f42,560.357425168113266592,Wed Apr 27 2022 03:45:53 GMT+0800 (Philippine Standard Time),0x97dc5e522668c13f7c55eab4bbebc23ed19d577aa09f6df74149e5f93fa2cfe7
115,0xba12222222228d8ba445958a75a0704d566bf2c8,0x5dc223bf42755333b6cc3e49736fab1e352a31a5,1255.593093495623191956,Wed Apr 27 2022 04:47:36 GMT+0800 (Philippine Standard Time),0x2aabe9654013f3fe48e11f8cdda8bc3cef6da671b914ba9067a1d0a6bcda6ce4
116,0xba12222222228d8ba445958a75a0704d566bf2c8,0x322eb323bf6c79f0bc2f74f1ea1d1c7cda009b34,21213.365602976629709977,Wed Apr 27 2022 09:37:54 GMT+0800 (Philippine Standard Time),0x7170507f22407dd10dbb24c99790ea1c19acd9f2128e1814bfc690406fc56404
117,0xba12222222228d8ba445958a75a0704d566bf2c8,0xb22e769ede2814cc106d99758693f6b373f6fc2c,189637.315300834234511144,Wed Apr 27 2022 15:34:15 GMT+0800 (Philippine Standard Time),0xed4ac80f07de72ca5a4d701ca99039b6d52a4d0064d0f15335c289100393c9c0
118,0xba12222222228d8ba445958a75a0704d566bf2c8,0x86bb1e55a06a3b7eb63b237e6127791506bdd5c5,54.146925610864048598,Tue Apr 26 2022 22:09:50 GMT+0800 (Philippine Standard Time),0xca25376c90e6ae83eb60c1e360913d4f98cfc7f1fd3182adf3e2b7a62f8cc9e4
119,0xba12222222228d8ba445958a75a0704d566bf2c8,0x5794d21b2d0e0182d4f24500842a0f0d8991a59f,3120.374587123562191729,Tue Apr 26 2022 22:14:43 GMT+0800 (Philippine Standard Time),0x4bdd9b5e8ec0725db6d5f35f8d994a0898152f67655cf5facd62397be1540f59
120,0xba12222222228d8ba445958a75a0704d566bf2c8,0xb7e3ca370b099c0e9e250feb313af77fbb5fc6ab,14111.453085978365707568,Wed Apr 27 2022 09:37:54 GMT+0800 (Philippine Standard Time),0x7170507f22407dd10dbb24c99790ea1c19acd9f2128e1814bfc690406fc56404
121,0xba12222222228d8ba445958a75a0704d566bf2c8,0xbfe6ee7b5de20740fec556f4a1c748fd92e8d3e3,903.927512723684599511,Wed Apr 27 2022 00:41:25 GMT+0800 (Philippine Standard Time),0xf342645b2acf3c782ea63e38891f63df7c55fa17c807256cdc2ff46da7279293
122,0xba12222222228d8ba445958a75a0704d566bf2c8,0x70befcb944275e3ad3a64a6e1c9cfefab48b3e2a,4929.959413992214587905,Wed Apr 27 2022 12:36:49 GMT+0800 (Philippine Standard Time),0x04b73b793c2c2745c292bfb3131ad979393984ae38145aeaa640a1efc8ed641f
123,0xba12222222228d8ba445958a75a0704d566bf2c8,0x38763dda452ff787e7d7213945318e597e023f91,20.664360540294969586,Wed Apr 27 2022 12:58:43 GMT+0800 (Philippine Standard Time),0x76e02c0c96513905d949f6fa4ce6dcad43c7bf00bd5e3d8677f81e26e65f28e4
124,0xba12222222228d8ba445958a75a0704d566bf2c8,0xea029083bafc21247db542f397250b9422984821,1729.196441601580116213,Wed Apr 27 2022 13:40:50 GMT+0800 (Philippine Standard Time),0xde1c498434b0d3324190a9e2d893cd67b52fc2b0aec2494e8e937cb7a0c82231
125,0xba12222222228d8ba445958a75a0704d566bf2c8,0x47fce7eb59959a93d67647f8eb66210672d29206,3551.944308505123175497,Wed Apr 27 2022 14:32:36 GMT+0800 (Philippine Standard Time),0x63734d0c7aed57f4a5d0d0d73f5ffbfde63ae14d5e30dea5cfad08e4c4e9b03d
126,0xba12222222228d8ba445958a75a0704d566bf2c8,0x8160506265592a20eb84852de94c92cab0568625,325.065260607306062337,Wed Apr 27 2022 02:54:24 GMT+0800 (Philippine Standard Time),0x8cf02a59b7219479a4408d94411b7eda6f5c58d3a72f2f6e4224ce64b036a91f
127,0xba12222222228d8ba445958a75a0704d566bf2c8,0x85c537d892e195ee0da4efdf437fb81b1695cd24,13.137915440203335789,Wed Apr 27 2022 00:48:37 GMT+0800 (Philippine Standard Time),0xfb8154ed9c29df323c6fa88878001bc642c645faf629d96677a9482c0c7fc13d
128,0xba12222222228d8ba445958a75a0704d566bf2c8,0xf68be1558e21591da273be8bd3fa3179fe8354f2,5921.618937705930102958,Wed Apr 27 2022 09:22:10 GMT+0800 (Philippine Standard Time),0xaa46987ec23c4a2004946291aefd09202e3ab1586a2667b75d7c45356dc415ea
129,0xba12222222228d8ba445958a75a0704d566bf2c8,0x3e641e87c3929f4b53ec6ba8ecc5c16cbf35aff6,5021.199022438791296582,Wed Apr 27 2022 09:43:28 GMT+0800 (Philippine Standard Time),0x72d176b6fb443d58bba82ec44a26d7df375d08ecde096a93da163a20d4d23bab
130,0xba12222222228d8ba445958a75a0704d566bf2c8,0x60fb8a3af9ab9f49686b541837bfabb5a89be5fe,1796.504372433253757558,Wed Apr 27 2022 14:40:46 GMT+0800 (Philippine Standard Time),0x34194fd0cc2515401e0d1d444e927f925bd1efc7603701c4117aa388b4c22d21
131,0xba12222222228d8ba445958a75a0704d566bf2c8,0xd490ab7724d786035bbc3b187dd20311d8dd314d,156.06897585647461491,Wed Apr 27 2022 01:58:28 GMT+0800 (Philippine Standard Time),0xd2c4870219e430c9b30b329e96116baa10e70fbb005e040df04d5458b7e02bdb
132,0xba12222222228d8ba445958a75a0704d566bf2c8,0x345d136e80d6ce5d537875272310ca990c25c51b,606.648558470490669852,Wed Apr 27 2022 04:25:25 GMT+0800 (Philippine Standard Time),0x365daef7251d634d0d657a108006937afd988f46648431d0fc406c83fc960bcd
133,0xba12222222228d8ba445958a75a0704d566bf2c8,0x68c11f1928f4a2a2fe507a5afebe56abab56f02d,778.190671698243071001,Wed Apr 27 2022 05:35:02 GMT+0800 (Philippine Standard Time),0x693fa1262c421f27b196be1cf0d36a1d4c94678febe80e2892dd130f05e8e472
134,0xba12222222228d8ba445958a75a0704d566bf2c8,0x384780a75b45f478d0f59a41b70839ca37227c95,339.695763162877411658,Wed Apr 27 2022 05:53:07 GMT+0800 (Philippine Standard Time),0xa0f15947568500613fba45e7130712fd59fd82d05b0fdc5ac11832f5b0b963c7
135,0xba12222222228d8ba445958a75a0704d566bf2c8,0x8160506265592a20eb84852de94c92cab0568625,443.265031353711657695,Wed Apr 27 2022 11:38:17 GMT+0800 (Philippine Standard Time),0xb2eb0c187a62ff120282c9ec1e565660e5993420984e7d20b6ad59606d53c7e1
136,0xba12222222228d8ba445958a75a0704d566bf2c8,0x85b6127b7eb99da17128e4c0aa4c1594c0014f80,1589.365916283295772769,Tue Apr 26 2022 22:03:53 GMT+0800 (Philippine Standard Time),0x535f6685b54e6a79c53932af6f9cc1d9ce74ced9b72f5cfbdb59f28f2d48ca2c
137,0xba12222222228d8ba445958a75a0704d566bf2c8,0x67c6dddb12f9c74f6836b6484370016911408a86,934.81440533234859709,Tue Apr 26 2022 22:10:20 GMT+0800 (Philippine Standard Time),0xd8c905a227f1c9055089ea50b657545c75184bd9cabb81c9ace8e7fbb1d26ca1
138,0xba12222222228d8ba445958a75a0704d566bf2c8,0x5794d21b2d0e0182d4f24500842a0f0d8991a59f,6080.707988667319404737,Tue Apr 26 2022 22:01:15 GMT+0800 (Philippine Standard Time),0xb46fe20a54f6a4e38f7e9d4fb66bea620efd9a82059bf86286da8f35557b9dea
139,0xba12222222228d8ba445958a75a0704d566bf2c8,0x49f53c1d72a4d35706b96f641df1205e7f6653f0,627.522720399292289862,Tue Apr 26 2022 22:08:07 GMT+0800 (Philippine Standard Time),0x6a10264daa886afe1302ed4c01065961955246ce5601be8646be14cc36407e82
140,0xba12222222228d8ba445958a75a0704d566bf2c8,0xb9c7b5842821be3e20784a1705a3dcd80e0baf1c,1836.714642280046029469,Tue Apr 26 2022 22:13:46 GMT+0800 (Philippine Standard Time),0xd58a0151eb5be65b0b9ab92a348f5aebd82e1ebb3bc1d567ed451d571782534f
141,0xba12222222228d8ba445958a75a0704d566bf2c8,0xec2510d1ab165ea3bee43c1f24225716a314f101,29.662566888102983879,Tue Apr 26 2022 22:14:05 GMT+0800 (Philippine Standard Time),0x76eab267b721a3ba780b997e6e2fe8285c4bef70c55c6a2218a01d7ca7cb5123
142,0xba12222222228d8ba445958a75a0704d566bf2c8,0x1118b4e7fe9961704633778291979b73ef5b8c6d,282.412365708531287083,Wed Apr 27 2022 09:06:51 GMT+0800 (Philippine Standard Time),0x6b738211ae8e2b9ed8b4b629826bad0ef4da23d1ddaceb0cc78f0ac2cc7bf66b
143,0xba12222222228d8ba445958a75a0704d566bf2c8,0x67f5e80150c05dd6c19ba2d05346f494f53e12d8,893.45771128082540125,Wed Apr 27 2022 14:31:37 GMT+0800 (Philippine Standard Time),0xf977f94521127a354e76f5c4cdfd4481e8a01e43e35ab72f55c30b9a64002ca9
144,0xba12222222228d8ba445958a75a0704d566bf2c8,0x5c59a94ac42a23c61ac3694dc986ff9d0bec41d0,55.215552155823993065,Tue Apr 26 2022 22:15:58 GMT+0800 (Philippine Standard Time),0xdf61a6217bb35f6ef318cf919a7f96ab5bbf6613e51cbbf8eb603e43e330534d
145,0xba12222222228d8ba445958a75a0704d566bf2c8,0x31033508a9faa028b23f0f90adea59a2f25b839c,536.414066775996387354,Wed Apr 27 2022 02:16:24 GMT+0800 (Philippine Standard Time),0x4c6540a47d14bb7102ed8bd43f5c507b4b8aafbe27c337e261f631ac3ede6839
146,0xba12222222228d8ba445958a75a0704d566bf2c8,0x7e6a05958e2f07654b53a27190c59fcf30f08ff8,153.105451341694078035,Wed Apr 27 2022 06:34:37 GMT+0800 (Philippine Standard Time),0xc998d1fa41cfa89301de36670fe1d8ad9d8ea70d9d203a764ef532fdbb92d460
147,0xba12222222228d8ba445958a75a0704d566bf2c8,0x71b8d7fe9fe66989a8c8b700a14567b353feb2ec,14957.27549936339558197,Wed Apr 27 2022 15:29:22 GMT+0800 (Philippine Standard Time),0x0931463805a3708977a2c84d60f641c8099ac3060622fd8d69a1a038b4bec33a
148,0xba12222222228d8ba445958a75a0704d566bf2c8,0xfb14592cdfebfbe83a8733763ce0f4224d3b67e0,4.049094375546408833,Tue Apr 26 2022 22:15:58 GMT+0800 (Philippine Standard Time),0xdf61a6217bb35f6ef318cf919a7f96ab5bbf6613e51cbbf8eb603e43e330534d
149,0xba12222222228d8ba445958a75a0704d566bf2c8,0x7e6a05958e2f07654b53a27190c59fcf30f08ff8,153.10174209102740147,Wed Apr 27 2022 06:34:37 GMT+0800 (Philippine Standard Time),0xc998d1fa41cfa89301de36670fe1d8ad9d8ea70d9d203a764ef532fdbb92d460
150,0xba12222222228d8ba445958a75a0704d566bf2c8,0x0e024cdba8377acf2d83e23090e27f5f8f490497,3255.734465980368912572,Wed Apr 27 2022 15:29:14 GMT+0800 (Philippine Standard Time),0x14f95f0678a250fdcc4bc08e4b1f4b5af743290479a1ca1ac5c44fb73bf983f9
151,0xba12222222228d8ba445958a75a0704d566bf2c8,0x65fc2374ce4d1fd097913c1859fbbc45c1864df1,155.931102753811019217,Tue Apr 26 2022 22:01:46 GMT+0800 (Philippine Standard Time),0xb0fa51e140aca0a679586ec5a1d5406d69a0621b248b1ea7a297e3afdd471aa4
152,0xba12222222228d8ba445958a75a0704d566bf2c8,0x67c6dddb12f9c74f6836b6484370016911408a86,1885.79131642285495146,Wed Apr 27 2022 04:39:17 GMT+0800 (Philippine Standard Time),0x071dd3febb621ed77b3e1c97609fc7d6e1e147385d95c53da0ff4c2db14ab457
153,0xba12222222228d8ba445958a75a0704d566bf2c8,0x05684cddf76fee0e03e89d776c55665c256258ee,965.168626626792217647,Wed Apr 27 2022 13:26:46 GMT+0800 (Philippine Standard Time),0x59714da03c66dfb59c444a7787edfed1a1583eb759e9c8b489592f17e5486b1f
154,0xba12222222228d8ba445958a75a0704d566bf2c8,0x220bda5c8994804ac96ebe4df184d25e5c2196d4,186898.298029729724050259,Wed Apr 27 2022 15:30:24 GMT+0800 (Philippine Standard Time),0x0620b5ff84a7b138afade7d180308bfd1fff5105dc9251223f8bc777b26daf7a
155,0xba12222222228d8ba445958a75a0704d566bf2c8,0x14aec9eec09c050e9180dcb89dd5b9419475599b,356380.86714942688081875,Wed Apr 27 2022 15:20:53 GMT+0800 (Philippine Standard Time),0x07751952b7fdd1c330ab933b307033508dce63a751a4578a43e809160edfc82a
156,0xba12222222228d8ba445958a75a0704d566bf2c8,0x6aff4055908f8944421a2fc7b179531176be97c4,374.831855982455516365,Tue Apr 26 2022 22:04:57 GMT+0800 (Philippine Standard Time),0x1ebbb89ecd019e7cf246f254145e955af9361a32e285942f60fa231672279342
157,0xba12222222228d8ba445958a75a0704d566bf2c8,0x794f400909242766c5e4841a6cb83bb22acf1db2,489.950787476650223661,Tue Apr 26 2022 22:08:07 GMT+0800 (Philippine Standard Time),0x6a10264daa886afe1302ed4c01065961955246ce5601be8646be14cc36407e82
158,0xba12222222228d8ba445958a75a0704d566bf2c8,0x98d3596469dae762894c1c3b3c02e556d296685f,411.080142753178498347,Wed Apr 27 2022 05:36:08 GMT+0800 (Philippine Standard Time),0x670f4a8aee03a76497cc0c37d794bfdae47f3478ee3cd9ce79fd012295a1a7b4
159,0xba12222222228d8ba445958a75a0704d566bf2c8,0xb3b7344dd665195392de5a89b165c9dc2add62b6,4213.375105931459914029,Wed Apr 27 2022 09:14:31 GMT+0800 (Philippine Standard Time),0x1010b73f9f621cb3854d4118db6bd5aeb133a5ff7f87c17d24011cba1bb04cd1
160,0xba12222222228d8ba445958a75a0704d566bf2c8,0xe2abe2706a8bd68fe8ff82dda198e34c84ee5d76,38405.970434748869602249,Wed Apr 27 2022 13:17:07 GMT+0800 (Philippine Standard Time),0x565e9b286fa81f71c99ca0d9bc3c1cbbde33b41fd934a21e2542a86948b28553
161,0xba12222222228d8ba445958a75a0704d566bf2c8,0x2740cd2882e187257f185c21446fd9e1f30b39b9,150.365125553104322961,Tue Apr 26 2022 23:18:01 GMT+0800 (Philippine Standard Time),0x9ec6372ff496c5f6c25a6b5de98177be8d988a8dfcfdb7a6cc9af104507b7e07
162,0xba12222222228d8ba445958a75a0704d566bf2c8,0x7dd36a4647a4163654bfcd09c78a1f8b0a2a82e9,548.707127956962181065,Wed Apr 27 2022 04:21:48 GMT+0800 (Philippine Standard Time),0xb59a30d9de74407a1296802effa2062ef5ee45bcbf674c2affd04faba2f5b8f4
163,0xba12222222228d8ba445958a75a0704d566bf2c8,0xb3b7344dd665195392de5a89b165c9dc2add62b6,2807.675491866681598142,Wed Apr 27 2022 09:14:31 GMT+0800 (Philippine Standard Time),0x1010b73f9f621cb3854d4118db6bd5aeb133a5ff7f87c17d24011cba1bb04cd1
164,0xba12222222228d8ba445958a75a0704d566bf2c8,0xee32ecf18a9d80c945509f7a096968ee6e3c9e8e,765.940284381864231749,Wed Apr 27 2022 11:22:04 GMT+0800 (Philippine Standard Time),0x43fc5468f9d2d5f846b0bfe7c357179d3689b57dde7d774f62fa4d384b507d2d
165,0xba12222222228d8ba445958a75a0704d566bf2c8,0xc62ff2b663d23252ce71a6266b891baf46597393,786.417513169073308205,Wed Apr 27 2022 12:36:53 GMT+0800 (Philippine Standard Time),0xd089fc9b30f5474bf7d9275751eef08dc984dc217f171f08a319a45b396e1b01
166,0xba12222222228d8ba445958a75a0704d566bf2c8,0x220bda5c8994804ac96ebe4df184d25e5c2196d4,447947.847907537036295262,Wed Apr 27 2022 15:32:11 GMT+0800 (Philippine Standard Time),0xa80e2f9e95a6e5609c2c99ec95fe2e8cfa5154a53edeae928478aab0d91efc08
167,0xba12222222228d8ba445958a75a0704d566bf2c8,0x56145c59d5509f09eeee4a0cb2444cdb33751357,858.923809403697371696,Tue Apr 26 2022 22:03:53 GMT+0800 (Philippine Standard Time),0x535f6685b54e6a79c53932af6f9cc1d9ce74ced9b72f5cfbdb59f28f2d48ca2c
168,0xba12222222228d8ba445958a75a0704d566bf2c8,0x65fc2374ce4d1fd097913c1859fbbc45c1864df1,155.733117701177281602,Tue Apr 26 2022 22:01:46 GMT+0800 (Philippine Standard Time),0x479253705fa1daad2c7fd2d4afbc1df4588eb9220b11b56be7ca8c5e4961fd57
169,0xba12222222228d8ba445958a75a0704d566bf2c8,0x7cf51e98e0b35ec7780981d9407932cd0197c605,6203.939665152426562525,Tue Apr 26 2022 22:06:30 GMT+0800 (Philippine Standard Time),0x043ce14c84ab97b84005b9ab46f2d448fb6d8acdbe1b7ba9947bf29605c1885f
170,0xba12222222228d8ba445958a75a0704d566bf2c8,0xabe22083f9410d77d8556a453cafbbff21c259fd,468.215789521889750261,Tue Apr 26 2022 23:53:01 GMT+0800 (Philippine Standard Time),0xee83e5bd388efb4db1c85ecd64a2fdf368b3fa739e9c3455e99c951fde80393a
171,0xba12222222228d8ba445958a75a0704d566bf2c8,0xb5d74cc9099cd572683f60ac1e78c7dca03570e5,2911.689845406420752654,Wed Apr 27 2022 13:01:11 GMT+0800 (Philippine Standard Time),0x226ea11c8eb4bd9d2dc66ff3bc9b0b33e45cd0b5dc6fb9ac3551a88e320e8019
172,0xba12222222228d8ba445958a75a0704d566bf2c8,0x6f6872988a7042c40805b8a48fc6a8a21b22350d,1447.552486040016403114,Wed Apr 27 2022 13:26:46 GMT+0800 (Philippine Standard Time),0x59714da03c66dfb59c444a7787edfed1a1583eb759e9c8b489592f17e5486b1f
173,0xba12222222228d8ba445958a75a0704d566bf2c8,0x005e80c71342ce798fc1f6569430522e485e418a,242.741536874051793121,Wed Apr 27 2022 13:32:08 GMT+0800 (Philippine Standard Time),0x9fdabbb5cb59ca0cf7eb7bb7ec666219f2c064b61803b4e3a00cc991cdb5319c
174,0xba12222222228d8ba445958a75a0704d566bf2c8,0xe48c8a0162144b7c77c3cd5138334c14c0e50929,1764.28666529310893738,Tue Apr 26 2022 22:03:53 GMT+0800 (Philippine Standard Time),0x535f6685b54e6a79c53932af6f9cc1d9ce74ced9b72f5cfbdb59f28f2d48ca2c
175,0xba12222222228d8ba445958a75a0704d566bf2c8,0x9a5bfb48fd9a0c33fe9fb84d75bf720ac84439e3,1517.456089869568829719,Tue Apr 26 2022 22:04:24 GMT+0800 (Philippine Standard Time),0xbf44d166c0f26b82761a2a519666f5af8ab4138aa26849e653d146ecf3d61de7
176,0xba12222222228d8ba445958a75a0704d566bf2c8,0x68afd2c90da1e3a0759b6a7396041de5342bad88,364.224158922368277193,Tue Apr 26 2022 22:06:30 GMT+0800 (Philippine Standard Time),0x043ce14c84ab97b84005b9ab46f2d448fb6d8acdbe1b7ba9947bf29605c1885f
177,0xba12222222228d8ba445958a75a0704d566bf2c8,0x80d3e79bf1144651312e74a36d0e1a0e5dd0d41f,93.075140849062276594,Tue Apr 26 2022 22:08:42 GMT+0800 (Philippine Standard Time),0xe957b252630742052f25a30016a0083ca6506f19125457290ae732d0c3200879
178,0xba12222222228d8ba445958a75a0704d566bf2c8,0xc8d46eb7881975f9ae15216feeba2ff58e55803c,1992.39466408357508277,Wed Apr 27 2022 01:33:18 GMT+0800 (Philippine Standard Time),0x77c01cf721d788d2c988ae8424efad9a825cdb7ac2e71fa2ac560ad84c24f309
179,0xba12222222228d8ba445958a75a0704d566bf2c8,0x656f39598e76950dbe06ff45cf6f8948b0c0f217,593.399801614563781917,Wed Apr 27 2022 12:06:33 GMT+0800 (Philippine Standard Time),0x38a06e9745ca1eb551d536a78a39b17e1ffe942f67a1ad21416d4aeba2f06d0b
180,0xba12222222228d8ba445958a75a0704d566bf2c8,0xe8959b4ab97bc0143bdf0eeb72291ecf31e607f9,50315.21763863160576814,Wed Apr 27 2022 13:04:03 GMT+0800 (Philippine Standard Time),0xd88b39861761ee9b4222306e0b9dd956b5e6b49c95117b55881a1c87183d4ffa
181,0xba12222222228d8ba445958a75a0704d566bf2c8,0x338fc6e29e65aeaf0c0b468bf4daf73dff4b3215,518.980282060413334474,Wed Apr 27 2022 15:44:55 GMT+0800 (Philippine Standard Time),0x95d89b930bec5ff5db684f7750d8d1bfe97d48abdbbe1c734f8e297c01810413
182,0xba12222222228d8ba445958a75a0704d566bf2c8,0xf4d567d284512b210f5f4e8bdddc9352609c9b2a,37.386335879926767488,Tue Apr 26 2022 22:09:50 GMT+0800 (Philippine Standard Time),0xca25376c90e6ae83eb60c1e360913d4f98cfc7f1fd3182adf3e2b7a62f8cc9e4
183,0xba12222222228d8ba445958a75a0704d566bf2c8,0x1db6eba26aa33e5e5cb84968bca3584e1dcb96b1,338.235156342574471409,Wed Apr 27 2022 11:21:45 GMT+0800 (Philippine Standard Time),0x228bd1932f0d7e0c1aaa268a1dcad5345e3eef3f520975695c09c488869e81f9
184,0xba12222222228d8ba445958a75a0704d566bf2c8,0x9b5ad05116eb6f822edb27913b39691ceafbd78c,12262.031320726753656835,Wed Apr 27 2022 13:35:50 GMT+0800 (Philippine Standard Time),0x6d6e69d490c3d508520e73633cb8391031d073ff0d3d222190dfada1d8a45d5b
185,0xba12222222228d8ba445958a75a0704d566bf2c8,0x9155927619c94bf4a1d931e487dee74c92017930,2481.769729722521802383,Wed Apr 27 2022 13:50:12 GMT+0800 (Philippine Standard Time),0xe5ca1084fbae9df7c65edbe173ef1af323c751538fea45177f2d1bbf5f141b2c
186,0xba12222222228d8ba445958a75a0704d566bf2c8,0x5a21d4bc1a6a43a9f67b9bb57240f7de7df28b1b,1535.144944271772731883,Wed Apr 27 2022 15:26:40 GMT+0800 (Philippine Standard Time),0x81fdc0caeaf614987764ba6b816dad976f88e068419f48b063a7eaab2116c330
187,0xba12222222228d8ba445958a75a0704d566bf2c8,0x91fb240ece761330ccc1179a41aa00ab78954c9d,415.202605751896479216,Wed Apr 27 2022 15:44:55 GMT+0800 (Philippine Standard Time),0x95d89b930bec5ff5db684f7750d8d1bfe97d48abdbbe1c734f8e297c01810413
188,0xba12222222228d8ba445958a75a0704d566bf2c8,0x1111111254fb6c44bac0bed2854e76f90643097d,171.850900574261899638,Tue Apr 26 2022 22:02:40 GMT+0800 (Philippine Standard Time),0x1e84478cbf0291788175ef4d0df4faaf70e7c41c98722b0db60b1decc7207085
